"volume","interment id","message"
"12","96154","Has an infant name but is missing last name"
"12","96196","Has an infant name but is missing last name"
"12","96244","Has an infant name but is missing last name"
"12","96246","Has an infant name but is missing last name"
"12","96257","Has an infant name but is missing last name"
"12","96288","Has an infant name but is missing last name"
"12","96307","Has an infant name but is missing last name"
"12","96387","Has an infant name but is missing last name"
"12","96418","Has an infant name but is missing last name"
"12","96419","Has an infant name but is missing last name"
"12","96447","Has an infant name but is missing last name"
"12","96462","Has an infant name but is missing last name"
"12","96469","Has an infant name but is missing last name"
"12","96488","Has an infant name but is missing last name"
"12","96493","Has an infant name but is missing last name"
"12","96494","Has an infant name but is missing last name"
"12","96530","Has an infant name but is missing last name"
"12","96589","Has an infant name but is missing last name"
"12","96637","Has an infant name but is missing last name"
"12","96644","Has an infant name but is missing last name"
"12","96649","Has an infant name but is missing last name"
"12","96662","Has an infant name but is missing last name"
"12","96665","Has an infant name but is missing last name"
"12","96688","Has an infant name but is missing last name"
"12","96698","Has an infant name but is missing last name"
"12","96725","Has an infant name but is missing last name"
"12","96755","Has an infant name but is missing last name"
"12","96795","Has an infant name but is missing last name"
"12","96799","Has an infant name but is missing last name"
"12","96819","Has an infant name but is missing last name"
"12","96821","Has an infant name but is missing last name"
"12","96831","Has an infant name but is missing last name"
"12","96859","Has an infant name but is missing last name"
"12","96869","Has an infant name but is missing last name"
"12","96884","Has an infant name but is missing last name"
"12","96889","Has an infant name but is missing last name"
"12","96944","Has an infant name but is missing last name"
"12","96952","Has an infant name but is missing last name"
"12","96954","Has an infant name but is missing last name"
"12","96963","Has an infant name but is missing last name"
"12","96980","Has an infant name but is missing last name"
"12","96981","Has an infant name but is missing last name"
"12","96983","Has an infant name but is missing last name"
"12","96991","Has an infant name but is missing last name"
"12","97001","Has an infant name but is missing last name"
"12","97024","Has an infant name but is missing last name"
"12","97031","Has an infant name but is missing last name"
"12","97062","Has an infant name but is missing last name"
"12","97063","Has an infant name but is missing last name"
"12","97078","Has an infant name but is missing last name"
"12","97116","Has an infant name but is missing last name"
"12","97125","Has an infant name but is missing last name"
"12","97146","Has an infant name but is missing last name"
"12","97181","Has an infant name but is missing last name"
"12","97192","Has an infant name but is missing last name"
"12","97205","Has an infant name but is missing last name"
"12","97206","Has an infant name but is missing last name"
"12","97225","Has an infant name but is missing last name"
"12","97231","Has an infant name but is missing last name"
"12","97239","Has an infant name but is missing last name"
"12","97245","Has an infant name but is missing last name"
"12","97250","Has an infant name but is missing last name"
"12","97262","Has an infant name but is missing last name"
"12","97277","Has an infant name but is missing last name"
"12","97288","Has an infant name but is missing last name"
"12","97302","Has an infant name but is missing last name"
"12","97320","Has an infant name but is missing last name"
"12","97326","Has an infant name but is missing last name"
"12","97331","Has an infant name but is missing last name"
"12","97339","Has an infant name but is missing last name"
"12","97355","Has an infant name but is missing last name"
"12","97363","Has an infant name but is missing last name"
"12","97427","Has an infant name but is missing last name"
"12","97428","Has an infant name but is missing last name"
"12","97442","Has an infant name but is missing last name"
"12","97475","Has an infant name but is missing last name"
"12","97477","Has an infant name but is missing last name"
"12","97486","Has an infant name but is missing last name"
"12","97507","Has an infant name but is missing last name"
"12","97511","Has an infant name but is missing last name"
"12","97514","Has an infant name but is missing last name"
"12","97523","Has an infant name but is missing last name"
"12","97534","Has an infant name but is missing last name"
"12","97562","Has an infant name but is missing last name"
"12","97570","Has an infant name but is missing last name"
"12","97575","Has an infant name but is missing last name"
"12","97587","Has an infant name but is missing last name"
"12","97597","Has an infant name but is missing last name"
"12","97623","Has an infant name but is missing last name"
"12","97626","Has an infant name but is missing last name"
"12","97639","Has an infant name but is missing last name"
"12","97650","Has an infant name but is missing last name"
"12","97657","Has an infant name but is missing last name"
"12","97686","Has an infant name but is missing last name"
"12","97691","Has an infant name but is missing last name"
"12","97708","Has an infant name but is missing last name"
"12","97722","Has an infant name but is missing last name"
"12","97732","Has an infant name but is missing last name"
"12","97761","Has an infant name but is missing last name"
"12","97764","Has an infant name but is missing last name"
"12","97804","Has an infant name but is missing last name"
"12","97827","Has an infant name but is missing last name"
"12","97828","Has an infant name but is missing last name"
"12","97899","Has an infant name but is missing last name"
"12","97914","Has an infant name but is missing last name"
"12","97916","Has an infant name but is missing last name"
"12","97966","Has an infant name but is missing last name"
"12","97989","Has an infant name but is missing last name"
"12","97993","Has an infant name but is missing last name"
"12","97998","Has an infant name but is missing last name"
"12","98020","Has an infant name but is missing last name"
"12","98041","Has an infant name but is missing last name"
"12","98041","Unable geocode residence place: 19 State  New York United States"
"12","98052","Has an infant name but is missing last name"
"12","98092","Has an infant name but is missing last name"
"12","98102","Has an infant name but is missing last name"
"12","98110","Has an infant name but is missing last name"
"12","98113","Has an infant name but is missing last name"
"12","98173","Has an infant name but is missing last name"
"12","98183","Has an infant name but is missing last name"
"12","98185","Has an infant name but is missing last name"
"12","98186","Has an infant name but is missing last name"
"12","98204","Has an infant name but is missing last name"
"12","98240","Has an infant name but is missing last name"
"12","98265","Has an infant name but is missing last name"
"12","98312","Has an infant name but is missing last name"
"12","98316","Has an infant name but is missing last name"
"12","98344","Has an infant name but is missing last name"
"12","98359","Has an infant name but is missing last name"
"12","98402","Has an infant name but is missing last name"
"12","98403","Has an infant name but is missing last name"
"12","98453","Has an infant name but is missing last name"
"12","98478","Has an infant name but is missing last name"
"12","98497","Has an infant name but is missing last name"
"12","98546","Has an infant name but is missing last name"
"12","98556","Has an infant name but is missing last name"
"12","98565","Has an infant name but is missing last name"
"12","98588","Has an infant name but is missing last name"
"12","98656","Unable geocode residence place: Westchester Bo Union Hill New Jersey United States"
"12","98659","Unable geocode death place: Momorwell"
"12","98677","Unable geocode birth place: N F"
"12","98681","Has an infant name but is missing last name"
"12","98698","Has an infant name but is missing last name"
"12","98748","Has an infant name but is missing last name"
"12","98750","Has an infant name but is missing last name"
"12","98751","Has an infant name but is missing last name"
"12","98799","Has an infant name but is missing last name"
"12","98858","Has an infant name but is missing last name"
"12","98861","Has an infant name but is missing last name"
"12","98875","Has an infant name but is missing last name"
"12","98889","Has an infant name but is missing last name"
"12","98899","Has an infant name but is missing last name"
"12","98902","Has an infant name but is missing last name"
"12","98926","Has an infant name but is missing last name"
"12","98948","Has an infant name but is missing last name"
"12","98986","Unable geocode death place: Wilton Westchester Co"
"12","99025","Has an infant name but is missing last name"
"12","99039","Has an infant name but is missing last name"
"12","99047","Has an infant name but is missing last name"
"12","99086","Has an infant name but is missing last name"
"12","99117","Has an infant name but is missing last name"
"12","99142","Has an infant name but is missing last name"
"12","99147","Has an infant name but is missing last name"
"12","99157","Has an infant name but is missing last name"
"12","99157","Unable geocode residence place: 139 Sixth Ave  New York United States"
"12","99168","Has an infant name but is missing last name"
"12","99177","Has an infant name but is missing last name"
"12","99212","Has an infant name but is missing last name"
"12","99233","Has an infant name but is missing last name"
"12","99237","Has an infant name but is missing last name"
"12","99243","Has an infant name but is missing last name"
"12","99277","Has an infant name but is missing last name"
"12","99312","Has an infant name but is missing last name"
"12","99374","Has an infant name but is missing last name"
"12","99383","Has an infant name but is missing last name"
"12","99452","Has an infant name but is missing last name"
"12","99483","Has an infant name but is missing last name"
"12","99486","Has an infant name but is missing last name"
"12","99519","Has an infant name but is missing last name"
"12","99520","Has an infant name but is missing last name"
"12","99532","Has an infant name but is missing last name"
"12","99559","Has an infant name but is missing last name"
"12","99560","Has an infant name but is missing last name"
"12","99628","Has an infant name but is missing last name"
"12","99636","Has an infant name but is missing last name"
"12","99722","Unable geocode residence place: 63 Columbia Brooklyn New York United States"
"12","99738","Has an infant name but is missing last name"
"12","99811","Has an infant name but is missing last name"
"12","99818","Has an infant name but is missing last name"
"12","99830","Has an infant name but is missing last name"
"12","99850","Has an infant name but is missing last name"
"12","99869","Has an infant name but is missing last name"
"12","99902","Has an infant name but is missing last name"
"12","99933","Has an infant name but is missing last name"
"12","99936","Has an infant name but is missing last name"
"12","99945","Has an infant name but is missing last name"
"12","99946","Has an infant name but is missing last name"
"12","99947","Has an infant name but is missing last name"
"12","99951","Has an infant name but is missing last name"
"12","99953","Unable geocode death place: Ng Harbor"
"12","99970","Has an infant name but is missing last name"
"12","99994","Has an infant name but is missing last name"
"12","100031","Has an infant name but is missing last name"
"12","100032","Has an infant name but is missing last name"
"12","100057","Has an infant name but is missing last name"
"12","100060","Has an infant name but is missing last name"
"12","100088","Has an infant name but is missing last name"
"12","100090","Has an infant name but is missing last name"
"12","100108","Has an infant name but is missing last name"
"12","100115","Has an infant name but is missing last name"
"12","100138","Has an infant name but is missing last name"
"12","100164","Has an infant name but is missing last name"
"12","100198","Has an infant name but is missing last name"
"12","100206","Has an infant name but is missing last name"
"12","100216","Has an infant name but is missing last name"
"12","100221","Has an infant name but is missing last name"
"12","100222","Has an infant name but is missing last name"
"12","100225","Has an infant name but is missing last name"
"12","100231","Has an infant name but is missing last name"
"12","100310","Has an infant name but is missing last name"
"12","100359","Has an infant name but is missing last name"
"12","100362","Has an infant name but is missing last name"
"12","100364","Has an infant name but is missing last name"
"12","100377","Has an infant name but is missing last name"
"12","100389","Has an infant name but is missing last name"
"12","100408","Has an infant name but is missing last name"
"12","100411","Has an infant name but is missing last name"
"12","100465","Has an infant name but is missing last name"
"12","100478","Has an infant name but is missing last name"
"12","100501","Has an infant name but is missing last name"
"12","100506","Has an infant name but is missing last name"
"12","100520","Has an infant name but is missing last name"
"12","100526","Has an infant name but is missing last name"
"12","100543","Has an infant name but is missing last name"
"12","100567","Has an infant name but is missing last name"
"12","100599","Has an infant name but is missing last name"
"12","100600","Has an infant name but is missing last name"
"12","100603","Has an infant name but is missing last name"
"12","100621","Has an infant name but is missing last name"
"12","100637","Has an infant name but is missing last name"
"12","100639","Has an infant name but is missing last name"
"12","100650","Has an infant name but is missing last name"
"12","100665","Has an infant name but is missing last name"
"12","100688","Has an infant name but is missing last name"
"12","100728","Has an infant name but is missing last name"
"12","100731","Has an infant name but is missing last name"
"12","100753","Has an infant name but is missing last name"
"12","100773","Has an infant name but is missing last name"
"12","100775","Unable geocode residence place: Irving House 12Th St  New York United States"
"12","100789","Has an infant name but is missing last name"
"12","100799","Has an infant name but is missing last name"
"12","100815","Has an infant name but is missing last name"
"12","100816","Has an infant name but is missing last name"
"12","100834","Has an infant name but is missing last name"
"12","100850","Has an infant name but is missing last name"
"12","100860","Has an infant name but is missing last name"
"12","100865","Has an infant name but is missing last name"
"12","100874","Has an infant name but is missing last name"
"12","100955","Has an infant name but is missing last name"
"12","100976","Has an infant name but is missing last name"
"12","100989","Has an infant name but is missing last name"
"12","100994","Has an infant name but is missing last name"
"12","101044","Unable geocode residence place: 68 1/2 South 4Th"
"12","101052","Unable geocode residence place: 80 Read"
"12","101060","Has an infant name but is missing last name"
"12","101063","Unable geocode residence place: 157 West 38Th"
"12","101065","Has an infant name but is missing last name"
"12","101069","Unable geocode residence place: 21 West Broadway"
"12","101094","Has an infant name but is missing last name"
"12","101101","Has an infant name but is missing last name"
"12","101158","Has an infant name but is missing last name"
"12","101236","Has an infant name but is missing last name"
"12","101271","Has an infant name but is missing last name"
"12","101273","Has an infant name but is missing last name"
"12","101275","Has an infant name but is missing last name"
"12","101300","Has an infant name but is missing last name"
"12","101319","Has an infant name but is missing last name"
"12","101350","Has an infant name but is missing last name"
"12","101369","Has an infant name but is missing last name"
"12","101402","Has an infant name but is missing last name"
"12","101411","Has an infant name but is missing last name"
