"volume","interment id","message"
"05","34631","Unable geocode birth place: Thrited States"
"05","34873","Unable geocode residence place: Island Blackmails  United States"
"05","34873","Unable geocode death place: Blackmales  United States"
"05","35163","Unable geocode birth place: Arleaus"
"05","35171","Unable geocode birth place: Babylon Jel"
"05","35171","Unable geocode death place: Babylon Jel  Iraq"
"05","35222","Unable geocode residence place: Sacket No 68   United States"
"05","35437","Unable geocode birth place: Islanding Jersey  British"
"05","35659","Unable geocode residence place: Asylum Bloomingdale  United States"
"05","35697","Unable geocode residence place: Grand 214  New York United States"
"05","35875","Unable geocode residence place: Nay  No 94 Brooklyn New York United States"
"05","36153","Unable geocode birth place: Bordertown  Finland"
"05","36337","Unable geocode residence place: Debroise 37 Brooklyn New York United States"
"05","36478","Unable geocode residence place: Anthony 73  New York United States"
"05","36524","Unable geocode residence place: Water No 607  New York United States"
"05","36552","Unable geocode residence place: Anthony 73  New York United States"
"05","36634","Unable geocode death place: Stolen Land  United States"
"05","36647","Unable geocode residence place: Water No 710  New York United States"
"05","36680","Unable to parse death date: September 31, 1854"
"05","36683","Unable to parse death date: September 31, 1854"
"05","36687","Unable to parse death date: August 0, 1854"
"05","36692","Unable geocode death place: New Rohilla  United States"
"05","36693","Unable to parse death date: September 31, 1854"
"05","36717","Unable geocode death place: White Porelam"
"05","36741","Unable geocode death place: Hothlamilton  United States"
"05","37004","Unable geocode death place: Yellow Hack"
"05","37074","Unable to parse death date: August 0, 1854"
"05","37100","Unable geocode residence place: Perry No 22  New York United States"
"05","37222","Unable geocode birth place: Klattus"
"05","37253","Unable geocode residence place: Hammond No 115  New York United States"
"05","37268","Unable geocode residence place: Green No 69"
"05","37328","Unable geocode residence place: Columbia 63  New York United States"
"05","37422","Unable geocode death place: Elyabrltoun"
"05","37443","Unable geocode birth place: New Hampehui  United States"
"05","37517","Unable geocode death place: Taraji Town  United States"
"05","37635","Unable geocode birth place: Wiseau Sam  United States"
"05","37714","Unable geocode birth place: Mofs"
"05","37723","Unable geocode birth place: Mofs"
"05","37756","Unable geocode residence place: Mofs  United States"
"05","37764","Unable geocode birth place: Mofs"
"05","37767","Unable geocode birth place: Mofs"
"05","37834","Unable geocode residence place: 143 Av 9Th  New York United States"
"05","38005","Unable to parse death date: November 31, 1854"
"05","38007","Unable to parse death date: November 31, 1854"
"05","38010","Unable to parse death date: November 31, 1854"
"05","38016","Unable to parse death date: November 31, 1854"
"05","38019","Unable to parse death date: November 31, 1854"
"05","38020","Unable to parse death date: November 31, 1854"
"05","38021","Unable to parse death date: November 31, 1854"
"05","38022","Unable to parse death date: November 31, 1854"
"05","38024","Unable to parse death date: November 31, 1854"
"05","38382","Unable geocode residence place: William 174 Bloomingdale  United States"
"05","38496","Unable geocode residence place: Sherriff No 71  New York United States"
"05","39116","Unable geocode residence place: Wilson Place Road 9"
"05","39210","Unable geocode residence place: Blecker Av 344   France"
"05","39287","Unable geocode residence place: First Av 429"
"05","39417","Unable geocode residence place: Orchard Av 175  Hastings United States"
"05","39443","Unable to parse death date: February 31, 1855"
"05","39444","Unable to parse death date: February 31, 1855"
"05","39445","Unable to parse death date: February 31, 1855"
"05","39452","Unable to parse death date: February 31, 1855"
"05","39454","Unable to parse death date: February 31, 1855"
"05","39459","Unable to parse death date: February 30, 1855"
"05","39783","Unable geocode residence place: Vrandal Place 6 Brooklyn New York United States"
"05","40149","Unable geocode death place: Sunatic"
"05","40249","Unable geocode residence place: Carroll No 108"
"05","40253","Unable geocode residence place: Walker No 244"
"05","40255","Unable geocode residence place: Monroe No 244"
"05","40264","Unable geocode residence place: Amos No 144"
"05","40265","Unable geocode residence place: Front No 232"
"05","40268","Unable geocode residence place: Walker No 84"
"05","40269","Unable geocode residence place: Sackett No 24"
"05","40284","Unable geocode residence place: Tenth No 377"
"05","40285","Unable geocode residence place: West B Way No 170"
"05","40288","Unable geocode residence place: Av B No 195"
"05","40475","Unable to parse death date: April 31, 1855"
"05","40476","Unable to parse death date: April 31, 1855"
"05","40477","Unable to parse death date: April 31, 1855"
"05","40507","Unable to parse death date: April 31, 1855"
"05","40508","Unable to parse death date: April 31, 1855"
"05","40511","Unable to parse death date: April 31, 1855"
"05","40512","Unable to parse death date: April 31, 1855"
"05","40544","Unable geocode death place: Christopher 3   Ireland"
"05","40545","Unable geocode death place: Christopher 3   Ireland"
"05","40602","Unable geocode residence place: Watt 24   France"
